entry_id,library_id,source_lang,target_lang,source_term,target_term,current_validation_type,suggested_validation_type,classification_reason,confidence,reviewed_validation_type,review_note
1925,2,zh,en,研磨拋光機操作辦法,Milling & polishing machine operate instruction,,,,,strict_required,
2925,2,zh,en,美國,The United States,,,,,strict_required,
2926,2,zh,en,美國代理人,U.S. agent,,,,,lexical_required,
2927,2,zh,en,美國食品與藥物管理局,Food and Drug Administration,,,,,strict_required,
1977,2,zh,en,致癌物質評估報告,CMR/ED Substances Evaluation Report,,,,,strict_required,
2944,2,zh,en,英文流水碼命名規則,Naming rule for English serial code,,,,,lexical_required,
2943,2,zh,en,英國,UK,,,,,strict_required,
2990,2,zh,en,訂貨單,Purchase order,,,,,strict_required,
2985,2,zh,en,訂單採購,Purchase Order Procurement,,,,,lexical_required,
2987,2,zh,en,訂單通知,Order notice,,,,,lexical_required,
2009,2,zh,en,訂單審查管制程序,Order review and control procedure,,,,,strict_required,
2986,2,zh,en,訂單變更,Revise order,,,,,lexical_required,
2988,2,zh,en,訂製品,Custom-made products,,,,,lexical_required,
2989,2,zh,en,訂製品訂單,Custom order,,,,,strict_required,
509,2,zh,en,計時顯示器,timer,,,,,lexical_required,
3056,2,zh,en,軌跡輪廓,Traced profile,,,,,lexical_required,
3099,2,zh,en,重大變更,Significant changes,,,,,lexical_required,
3100,2,zh,en,重工,Rework,,,,,lexical_required,
2046,2,zh,en,重工作業聯絡單,Rework requirement application form,,,,,strict_required,
3101,2,zh,en,重工率,Rework rate,,,,,lexical_required,
2048,2,zh,en,重工處理作業辦法,Rework work instruction,,,,,strict_required,
2047,2,zh,en,重工換包裝/標籤檢驗查檢表,Rework package/labeling inspection record form,,,,,strict_required,
3098,2,zh,en,重加工處理,Rework process,,,,,lexical_required,
3124,2,zh,en,降低風險,Reduce risk,,,,,lexical_required,
538,2,zh,en,限度樣品,Limited Samples,,,,,lexical_required,
3125,2,zh,en,限度樣品及客供檢測儀器,Limit samples and customer measurement devices,,,,,lexical_required,
2090,2,zh,en,限度樣品制訂管理辦法,Limit samples management instruction,,,,,strict_required,
2091,2,zh,en,限度樣品管理記錄表,Limit samples management record form,,,,,strict_required,
2092,2,zh,en,限度樣品需求單,Limit samples application form,,,,,strict_required,
556,2,zh,en,風速,wind speed,,,,,lexical_required,
557,2,zh,en,風量,air volume,,,,,lexical_required,
555,2,zh,en,風罩,wind cover,,,,,lexical_required,
3147,2,zh,en,風險,Risk,,,,,lexical_required,
558,2,zh,en,風險分析,Risk analysis,,,,,lexical_required,
3148,2,zh,en,風險分析程序,Risk analysis process,,,,,strict_required,
3149,2,zh,en,風險控制,risk control,,,,,lexical_required,
3161,2,zh,en,風險評定,risk assessment,,,,,lexical_required,
3160,2,zh,en,風險評價,risk evaluation,,,,,lexical_required,
3150,2,zh,en,風險盡可能降到最低,Reduce risks as far as possible,,,,,lexical_required,
3151,2,zh,en,風險管理,Risk Management,,,,,lexical_required,
3153,2,zh,en,風險管理小組,Risk management team,,,,,strict_required,
2110,2,zh,en,風險管理小組成員彙整表,Risk management team member compilation table,,,,,strict_required,
3155,2,zh,en,風險管理文檔,Risk management file,,,,,strict_required,
2112,2,zh,en,風險管理文檔管制程序,Risk management file control procedure,,,,,strict_required,
3152,2,zh,en,風險管理代表,Risk management representative,,,,,strict_required,
3154,2,zh,en,風險管理政策,Risk management policy,,,,,lexical_required,
3156,2,zh,en,風險管理相關報告審查人員,Risk management related report reviewers,,,,,lexical_required,
3157,2,zh,en,風險管理計畫,Risk management plan,,,,,lexical_required,
2113,2,zh,en,風險管理計畫書,Risk management plan form,,,,,strict_required,
2109,2,zh,en,風險管理報告書,Risk management report,,,,,strict_required,
3159,2,zh,en,風險管理過程,Risk management process,,,,,lexical_required,
3158,2,zh,en,風險管理輸出,Output of risk management,,,,,lexical_required,
2111,2,zh,en,風險管理應用程序,Risk management procedure,,,,,strict_required,
559,2,zh,en,飛濺,splash,,,,,lexical_required,
560,2,zh,en,食用酒精,rectified spirit,,,,,lexical_required,
3162,2,zh,en,首件檢驗,First-article inspection,,,,,lexical_required,
2115,2,zh,en,首件檢驗記錄表,First article inspection record form,,,,,strict_required,
2182,2,zh,en,首版生效日,Rel. Date,,,,,strict_required,
2292,2,zh,en,修訂已核准之變更,Revise the approved change,,,,,lexical_required,
2184,2,zh,en,修訂版次,Rev. #,,,,,strict_required,
1484,2,zh,en,倉儲作業管制程序,Warehouse management procedure,,,,,strict_required,
2293,2,zh,en,倉儲規劃,Warehouse planning,,,,,lexical_required,
2295,2,zh,en,個人使用檢測儀器,Measuring devices used by individuals,,,,,lexical_required,
1485,2,zh,en,借貨明細表,Lending goods list,,,,,strict_required,
2361,2,zh,en,原因調查與改善對策,Investigate reasons and take corrective actions,,,,,lexical_required,
1535,2,zh,en,原材料檢驗作業辦法,Raw material inspection operate instruction,,,,,strict_required,
2365,2,zh,en,原始輪廓,Primary profile,,,,,lexical_required,
1536,2,zh,en,原物料、工具編碼及命名管理辦法,"Raw materials, tools coding and naming management instruction",,,,,strict_required,
2367,2,zh,en,原物料及刀工具,Raw materials and tools,,,,,lexical_required,
1537,2,zh,en,原物料及工具編碼一覽表,Raw materials and tools codes list,,,,,strict_required,
2368,2,zh,en,原物料編碼,Codes of raw materials,,,,,lexical_required,
2364,2,zh,en,原型組裝及功能確認表,Prototype assembly and functional conformity checklist,,,,,strict_required,
1534,2,zh,en,原型組裝及功能確認檢查表,Prototype assembly and functional conformity checklist,,,,,strict_required,
2363,2,zh,en,原型組裝功能確認表,Prototype assembly and functional conformity checklist,,,,,strict_required,
2362,2,zh,en,原型確認審核會議,Prototype confirmation review meeting,,,,,lexical_required,
2366,2,zh,en,原廠序號,Manufacturer number,,,,,lexical_required,
2475,2,zh,en,套裝軟體,Software package,,,,,lexical_required,
2476,2,zh,en,套裝軟體授權管理,Software package authority management,,,,,lexical_required,
1638,2,zh,en,射模頭機操作及保養辦法,Injection die head machine operate and maintain instruction,,,,,strict_required,
1639,2,zh,en,射線檢測記錄表,X-Ray inspection report,,,,,strict_required,
1640,2,zh,en,射蠟機操作及保養辦法(單缸及雙缸),Wax injection machine operate and maintain instruction,,,,,strict_required,
2560,2,zh,en,庫存回收,Stock recovery,,,,,lexical_required,
1663,2,zh,en,庫存雜項收料單,Miscellaneous of inventory receipt form,,,,,strict_required,
1664,2,zh,en,庫存雜項發料單,Miscellaneous of inventory released form,,,,,strict_required,
1665,2,zh,en,庫存雜項發料單(高雄廠自製固資工模具專用),Inventory miscellaneous material release form (permanent assets mold usage of Kaohsiung factory),,,,,strict_required,
408,2,zh,en,效率,efficiency,,,,,lexical_required,
1713,2,zh,en,料件編號申請及作廢作業辦法,Material coding application and void work instruction,,,,,strict_required,
2642,2,zh,en,書面審查,Written audit,,,,,lexical_required,
2652,2,zh,en,校正日期、有效日期與校正週期,"Calibration date, valid date and calibration period",,,,,lexical_required,
2651,2,zh,en,校正作業管制,Calibration operation control,,,,,lexical_required,
2654,2,zh,en,校正記錄與標識,Calibration records and labels,,,,,lexical_required,
1726,2,zh,en,校正結果記錄表,Calibration record form,,,,,strict_required,
2653,2,zh,en,校正種類,Calibration type,,,,,lexical_required,
1725,2,zh,en,校正履歷記錄表,Calibration history record form,,,,,strict_required,
1727,2,zh,en,校驗及測試供應商評估調查表,Calibration and testing supplier evaluation form,,,,,strict_required,
1728,2,zh,en,核磁共振評估報告,Magnetic resonance (MR) evaluation report,,,,,strict_required,
417,2,zh,en,根因分析,root causes analysis,,,,,lexical_required,
1729,2,zh,en,桌上型條碼驗證機保養(日點檢)記錄表,Desktop 2D barcode reader maintenance daily checklist,,,,,strict_required,
1730,2,zh,en,桌上型條碼驗證機操作及保養辦法,Desktop 2D barcode reader operate and maintain instruction,,,,,strict_required,
1731,2,zh,en,桌上型調碼驗證機校驗作業辦法,Desktop 2D barcode reader calibrate instruction,,,,,strict_required,
2700,2,zh,en,氣洗,Flushing,,,,,lexical_required,
1798,2,zh,en,浮沙及淋沙製程規範,Sand bathing process specification,,,,,strict_required,
1799,2,zh,en,消耗原物料及刀具一覽表,Consumption of raw materials and tools items list,,,,,strict_required,
2760,2,zh,en,特殊物料,Special material,,,,,lexical_required,
2761,2,zh,en,特殊處理作業組,Special Treatment Operation Section,,,,,strict_required,
2762,2,zh,en,特殊處理技術組,Special Processing Technique Section,,,,,strict_required,
2763,2,zh,en,特殊製程,Special Process,,,,,lexical_required,
2754,2,zh,en,特採,Concession,,,,,lexical_required,
1842,2,zh,en,特採申請單,Concession application form,,,,,strict_required,
2759,2,zh,en,特採申請提出,Propose the concession application,,,,,lexical_required,
2756,2,zh,en,特採品之管制使用,Control the use of Concession Products,,,,,lexical_required,
2755,2,zh,en,特採品之標識與鑑別,Labeling and identification of concession products,,,,,lexical_required,
2758,2,zh,en,特採單核決,Approval of the concession form,,,,,lexical_required,
2757,2,zh,en,特採單會簽,Signing of the concession form,,,,,lexical_required,
1843,2,zh,en,特採管理作業程序,Concession product control procedure,,,,,strict_required,
452,2,zh,en,班長,Foreman,,,,,lexical_required,
1918,2,zh,en,真空電漿噴塗生產記錄表,Vacuum plasma spraying manufacture record form,,,,,strict_required,
1919,2,zh,en,真空電漿噴塗系統操作及保養辦法,Vacuum plasma spraying system operate and maintain instruction,,,,,strict_required,
1920,2,zh,en,真空電漿噴塗鈦粉材料規範,Ti powder of vacuum plasma spray coating material specification,,,,,strict_required,
1909,2,zh,en,真空熱處理爐設備開機點檢記錄表,Vacuum heat treatment furance startup checklist,,,,,strict_required,
1910,2,zh,en,真空熱處理爐設備關機點檢記錄表,Vacuum heat treatment furance shut-off checklist,,,,,strict_required,
1908,2,zh,en,真空熱處理爐操作及保養辦法,Vacuum heat treatment furnace operate and maintain instruction,,,,,strict_required,
1911,2,zh,en,真空燒結爐設備作業前點檢記錄表,Vacuum furnace Pre-Operation Inspection checklist,,,,,strict_required,
1912,2,zh,en,真空燒結爐設備操作及保養辦法,Vacuum sintering furnace operate and maintain instruction,,,,,strict_required,
1913,2,zh,en,真空燒結爐設備關機點檢記錄表,Vacuum furnace shut off checklist,,,,,strict_required,
1917,2,zh,en,真空爐生產記錄表,Vacuum heat treatment furnace manufacture record form,,,,,strict_required,
1915,2,zh,en,真空爐均溫量測及調整作業辦法,Vacuum furnace temperature uniformity test and adjust instruction,,,,,strict_required,
1914,2,zh,en,真空爐均溫管制記錄表,Vacuum furnace temperature control record form,,,,,strict_required,
1916,2,zh,en,真空爐換油記錄表,Vacuum furnace oil changed record form,,,,,strict_required,
2840,2,zh,en,真空爐等級,Furnace Classes,,,,,lexical_required,
1906,2,zh,en,真圓度校正、清潔保養及操作作業辦法,"Roundness calibration, cleaning, maintain, and operate instruction",,,,,strict_required,
1907,2,zh,en,真圓度測定機保養(日點檢)記錄表,Roundness tester maintenance daily checklist,,,,,strict_required,
468,2,zh,en,真實溫度,actual temperature,,,,,lexical_required,
471,2,zh,en,破壞分析,failure analysis,,,,,lexical_required,
472,2,zh,en,破壞性,destructive,,,,,lexical_required,
473,2,zh,en,破壞性檢驗,destructive inspection,,,,,lexical_required,
2897,2,zh,en,純水內毒素測試,Endotoxin test of pure water,,,,,lexical_required,
1951,2,zh,en,純水系統設備操作及保養辦法,Pure water system operate and maintain instruction,,,,,strict_required,
1953,2,zh,en,純水系統設備點檢記錄表(高雄二期廠),Pure water equipment checklist (Phase two of Kaohsiung),,,,,strict_required,
1952,2,zh,en,純水系統設備點檢記錄表(高雄三期廠),Pure water equipment checklist (Phase III of Kaohsiung),,,,,strict_required,
1954,2,zh,en,純水設備保養辦法,RO water equipment maintain instruction,,,,,strict_required,
1955,2,zh,en,純水設備點檢記錄表,Pure water equipment maintenance checklist,,,,,strict_required,
1956,2,zh,en,純水設備點檢記錄表(高雄廠),Pure water equipment checklist (Kaohsiung),,,,,strict_required,
2991,2,zh,en,訓練,Training,,,,,lexical_required,
2994,2,zh,en,訓練方式,Training method,,,,,lexical_required,
2993,2,zh,en,訓練成效評估作業,Training effectiveness evaluation,,,,,lexical_required,
2995,2,zh,en,訓練記錄保存,Retain training records,,,,,lexical_required,
2992,2,zh,en,訓練執行作業,Training participation,,,,,lexical_required,
2996,2,zh,en,訓練類型,Training type,,,,,lexical_required,
2997,2,zh,en,記錄,Records,,,,,lexical_required,
2998,2,zh,en,記錄保存,Retain records,,,,,lexical_required,
2999,2,zh,en,記錄與追蹤,Recording and tracking,,,,,lexical_required,
510,2,zh,en,記錄器修正值,recorder corrected value,,,,,lexical_required,
